표지일련번호,표지종별,X좌표,Y좌표,표지판 근거리 이미지1,표지판 근거리 이미지2,표지판 근거리 이미지3,표지판 근거리 이미지4,표지판 근거리 이미지5,표지판 원거리 이미지1,표지판 원거리 이미지2,데이터기준일자
UR(서울특별시)-88[올림픽대로]-상-114,3방향예고표지,188043.99,451041.6,/2006-10-19/URC010088U/올림픽-105-근거리.jpg,,,,,/2006-10-19/URC010088U/올림픽-105-원거리.jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-하-1,3방향예고표지,203212.95,453827.66,/2006-10-19/WRC0106제기로D/16-1 제기로.jpg,,,,,/2006-10-19/WRC0106제기로D/16-1 제기로..jpg,,2018-04-30
WR(서울특별시 중랑구)-[신내로18길]-상-12,2방향표지,208868.7,456855.26,/2006-09-04/WRC0107신내길U/115상근.jpg,,,,,/2006-09-04/WRC0107신내길U/115상원.jpg,,2018-04-30
WR(서울특별시 중랑구)-[봉화산로]-상-6,3방향표지,208823.09,456210.87,/2006-09-04/WRC0107봉화산길U/118상근.jpg,,,,,/2006-09-04/WRC0107봉화산길U/118상원.jpg,,2018-04-30
WR(서울특별시 강동구)-[선사로]-하-6,2방향표지,210952.33,450301.16,/2017-12-20/WRC0125선사로D/20.gif,,,,,/2006-08-28/WRC0125고덕동길D/고덕동길-154-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[선사로]-하-7,2방향표지,210899.61,450302.61,/2006-08-28/WRC0125고덕동길D/고덕동길-195-근거리.jpg,,,,,/2006-08-28/WRC0125고덕동길D/고덕동길-195-원거리.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-1,3방향예고표지,202792.6,442842.89,/2017-11-10/URC010041강남대로U/16.jpg,,,,,/2006-09-05/URC010041U/UR(C0100)-41강남대로-상-1.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-2,3방향표지,202737.38,442986.54,/2006-07-10/URC010041강남대로U/dsc00064.jpg,,,,,/2006-07-10/URC010041강남대로U/dsc00063.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-하-1,3방향표지,202737.38,442986.54,/2017-11-10/URC010041강남대로D/15.jpg,,,,,/2006-09-05/URC010041D/UR(C0100)-41강남대로-하-1.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-3,3방향표지,202424.84,443920.3,/2006-07-10/URC010041강남대로U/dsc00072.jpg,,,,,/2006-09-06/URC010041U/UR(C0100)-41강남대로-상-3.jpg,,2018-04-30
WR(서울특별시 마포구)-[희우정로]-상-3,3방향표지,191010.01,450399.73,/2010-05-18/WRC0114한가람길D/3-한가람길 하3 근.jpg,,,,,/2010-05-18/WRC0114한가람길D/3-한가람길 하3 원.jpg,,2018-04-30
UR(서울특별시)-92[남부순환로]-하-55,3방향예고표지,185870.88,445651.01,/2006-08-07/WRC0115남부순환로D/02.남부순환로-10-2.jpg,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-10-1.jpg,,2018-04-30
UR(서울특별시)-92[남부순환로]-하-37,3방향표지,186017.52,445243.78,/2006-08-07/WRC0115남부순환로D/02.남부순환로-11-2.jpg,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-11-1.jpg,,2018-04-30
UR(서울특별시)-92[신월로]-상-60,3방향표지,185722.05,446068.6,,,,,,/2006-08-07/WRC0115남부순환로U/02.남부순환로-09-3.jpg,,2018-04-30
WR(서울특별시 마포구)-[망원로]-하-1,3방향표지,191008.59,450454.44,/2010-05-18/WRC0114한가람길D/4-한가람길 하4 근.jpg,,,,,/2010-05-18/WRC0114한가람길D/4-한가람길 하4 원.jpg,,2018-04-30
WR(서울특별시 노원구)-[노원로]-상-2,2방향표지,205826.91,461428.49,/2008-03-10/WRC0111노원길U/6.16(7-전-근).jpg,,,,,/2008-03-10/WRC0111노원길U/6.16(7-전-원).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-상-6,3방향표지,211309.6,450305.6,/2017-12-20/WRC0125고덕로U/18.gif,,,,,/2008-09-25/WRC0125고덕동길U/선사사거리 후(원거리).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-하-5,2방향표지,210997.52,450278.58,/2006-08-28/WRC0125고덕동길D/고덕동길-151-근거리.jpg,,,,,/2006-08-28/WRC0125고덕동길D/고덕동길-151-원거리.jpg,,2018-04-30
UR(서울특별시)-[독서당로]-하-4,3방향표지,202160.14,449515.02,/2017-05-17/URC0100독서당로D/15.jpg,,,,,,,2018-04-30
WR(서울특별시 종로구)-[동작대로]-하-1,2방향표지,198396,444691,/2006-09-01/URC0100현충로D/동작대교-10-근거리.jpg,,,,,/2006-09-01/URC0100현충로D/동작대교-10-원거리.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-하-2,3방향표지,202424.84,443920.3,/2006-07-10/URC010041강남대로D/dsc00074.jpg,,,,,/2006-09-06/URC010041D/UR(C0100)-41강남대로-하-2.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-4,3방향표지,202146.05,444654.39,/2017-11-10/URC010041강남대로U/23.jpg,,,,,/2006-09-06/URC010041U/UR(C0100)-41강남대로-상-4(1).jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-10,3방향표지,201862.89,445406.15,/2006-07-10/URC010051강남대로U/dsc00082.jpg,/2017-11-10/URC010041강남대로U/30.jpg,,,,/2006-09-06/URC010051U/UR(C0100)-51강남대로-상-1.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-하-7,3방향표지,201862.89,445406.15,/2006-07-10/URC010051강남대로D/dsc00084.jpg,/2017-11-10/URC010041강남대로D/27.jpg,,,,/2006-09-06/URC010051D/UR(C0100)-51강남대로-하-1.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-5,3방향예고표지,201735.42,445805.31,/2017-11-10/URC010041강남대로U/24.jpg,,,,,/2006-09-06/URC010041U/UR(C0100)-41강남대로-상-5.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-상-6,3방향표지,201704.45,445939.81,/2006-07-10/URC010041강남대로U/dsc00088.jpg,/2017-11-10/URC010041강남대로U/26.jpg,,,,/2006-09-06/URC010041U/UR(C0100)-41강남대로-상-6.jpg,,2018-04-30
UR(서울특별시)-41[강남대로]-하-4,3방향표지,201704.45,445939.81,/2017-11-10/URC010041강남대로D/22.jpg,,,,,/2006-09-06/URC010041D/UR(C0100)-41강남대로-하-4.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-29,2방향표지,189296.94,448106.88,/2006-08-11/WRC0115목동동로U/10.목동동로-29-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-29-1.jpg,,2018-04-30
UR(서울특별시)-[헌릉로]-하-2,3방향예고표지,210899.78,440780.1,/2011-12-12/URC0100헌릉로D/2011-12-01 15.58.58.jpg,,,,,/2006-08-11/URC010041헌릉로D/dsc00098.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-30,3방향표지,189334.2,448123,/2006-08-11/WRC0115목동동로U/10.목동동로-30-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-30-1.jpg,,2018-04-30
WR(서울특별시 중구)-[청구로]-상-2,3방향표지,201108,450894,/2006-07-14/WRC0102금호동길U/금호동길-3-후면-근거리.jpg,,,,,/2006-07-14/WRC0102금호동길U/금호동길-3-후면-원거리.jpg,,2018-04-30
WR(서울특별시 영등포구)-[문래북로]-상-1,3방향예고표지,190434.06,446481.89,/2006-10-19/WRC0119이면도로U/sa500850.jpg,,,,,/2006-10-19/WRC0119이면도로U/sa500849.jpg,,2018-04-30
WR(서울특별시 영등포구)-[문래북로]-상-2,3방향표지,190633.06,446464.95,/2006-10-19/WRC0119이면도로U/sa500852.jpg,,,,,/2006-10-19/WRC0119이면도로U/sa500851.jpg,,2018-04-30
WR(서울특별시 영등포구)-[문래북로]-하-1,방향표지(고속도로 외),190633.06,446464.95,/2006-10-19/WRC0119이면도로D/sa500854.jpg,,,,,/2006-10-19/WRC0119이면도로D/sa500853(1).jpg,,2018-04-30
WR(서울특별시 용산구)-[두텁바위로]-상-8,2방향표지,198050.65,450086.49,/2006-07-24/WRC0103후암동길U/용산후암동길0009(근)_resize.jpg,,,,,/2006-07-24/WRC0103후암동길U/용산후암동길0009(원)_resize.jpg,,2018-04-30
WR(서울특별시 강서구)-[양천로]-상-35,3방향예고표지,182788.44,452294.25,/2018-01-05/WRC0116양천로U/43-2.jpg,,,,,/2018-01-05/WRC0116양천로U/43-1.jpg,,2018-04-30
UR(서울특별시)-[독막로]-하-6,3방향표지,193942.13,449501.13,/2010-06-28/WRC0114독막길D/13-독막길 하5 근.jpg,,,,,/2010-06-28/WRC0114독막길D/13-독막길 하5 원.jpg,,2018-04-30
UR(서울특별시)-[독막로]-상-7,3방향표지,193942.13,449501.13,/2010-06-28/WRC0114독막길U/13-독막길 상9 근.jpg,,,,,/2010-06-28/WRC0114독막길U/13-독막길 상9 원.jpg,,2018-04-30
UR(서울특별시)-[독막로]-상-6,3방향표지,193816.43,449446.52,/2010-06-28/WRC0114독막길U/12-독막길 상10 근-re.jpg,,,,,/2010-06-28/WRC0114독막길U/12-독막길 상10 원.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-상-8,3방향표지,204380.14,444210.65,/2006-07-25/NR47역삼로U/dsc00018.jpg,,,,,/2006-08-28/NR47U/NR-47역삼로-상-18.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-하-5,3방향예고표지,204916.67,444441,/2006-07-25/NR47역삼로D/dsc00020.jpg,,,,,/2006-08-28/NR47D/NR-47역삼로-하-14.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-하-4,3방향표지,205059.16,444499.35,/2006-07-25/NR47역삼로D/dsc00022.jpg,,,,,/2006-08-28/NR47D/NR-47역삼로-하-15.jpg,,2018-04-30
UR(서울특별시)-[대흥로]-상-4,3방향표지,194693.35,449339.24,/2006-07-25/WRC0114대흥로U/대흥2근상.jpg,,,,,/2006-07-25/WRC0114대흥로U/대흥2원상.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-상-5,3방향표지,205059.16,444499.35,/2006-07-25/NR47역삼로U/dsc00024.jpg,,,,,/2006-08-28/NR47U/NR-47역삼로-상-19.jpg,,2018-04-30
UR(서울특별시)-[대흥로]-하-4,3방향표지,194693.35,449339.24,/2010-06-29/WRC0114대흥로D/2-대흥로 하6 근.jpg,,,,,/2010-06-29/WRC0114대흥로D/2-대흥로 하6 원.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-하-2,3방향표지,205430.65,444694.14,/2006-07-25/NR47D/NR-47역삼로-하-16.jpg,,,,,/2006-08-28/NR47D/NR-47역삼로-하-16.jpg,,2018-04-30
WR(서울특별시 도봉구)-[해등로]-상-3,3방향예고표지,202578.47,461738.58,/2006-08-22/WRC0110해등길U/상9쌍문4동현대106동(근경).jpg,,,,,/2006-08-22/WRC0110해등길U/상9쌍문4동현대106동(원경).jpg,,2018-04-30
WR(서울특별시 도봉구)-[해등로]-상-4,3방향표지,202405.18,461725.47,/2006-08-22/WRC0110해등길U/상10쌍문4동성원106동(앞면근경).jpg,,,,,/2006-08-22/WRC0110해등길U/상10쌍문4동성원106동(앞면원경).jpg,,2018-04-30
WR(서울특별시 양천구)-[신목로16길]-상-6,3방향예고표지,188860.75,446707.89,/2006-08-23/WRC0115천호지길U/19.천호지길-05-2.jpg,,,,,/2006-08-23/WRC0115천호지길U/19.천호지길-05-1.jpg,,2018-04-30
UR(서울특별시)-[무교로]-상-3,2방향표지,198083.72,451668.14,/2006-07-24/WRC0102무교동길D/무교동길-2-근거리.jpg,,,,,/2006-07-24/WRC0102무교동길D/무교동길-2-원거리.jpg,,2018-04-30
UR(서울특별시)-88[올림픽대로]-상-116,교량표지,187450.64,451526.84,/2006-10-19/URC010088U/올림픽-107-근거리.jpg,,,,,/2006-10-19/URC010088U/올림픽-107-원거리.jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-상-2,3방향예고표지,203420.84,453835.91,/2006-10-19/WRC0106제기로U/16-3 제기로.jpg,,,,,/2006-10-19/WRC0106제기로U/16-3 제기로..jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-상-3,3방향표지,203712.49,453806.86,/2006-10-19/WRC0106제기로U/16-4 제기로a.jpg,,,,,/2006-10-19/WRC0106제기로U/16-4 제기로a..jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-하-3,3방향표지,203712.49,453806.86,/2006-10-19/WRC0106제기로D/16-4 제기로b.jpg,,,,,/2006-10-19/WRC0106제기로D/16-4 제기로b..jpg,,2018-04-30
UR(서울특별시)-88[양천로27길]-상-117,2방향예고표지,186850.56,451968.74,/2006-10-19/URC010088U/올림픽-108-근거리.jpg,,,,,/2006-10-19/URC010088U/올림픽-108-원거리.jpg,,2018-04-30
UR(서울특별시)-[사가정로]-상-54,3방향표지,207796.53,453176.05,/2016-10-07/URC0100사가정로U/사가정근.jpg,,,,,/2016-10-07/URC0100사가정로U/사가정원.jpg,,2018-04-30
WR(서울특별시 도봉구)-[해등로]-하-2,3방향표지,202405.18,461725.47,/2006-08-22/WRC0110해등길D/상10쌍문4동성원106동(뒷면근경).jpg,,,,,/2006-08-22/WRC0110해등길D/상10쌍문4동성원106동(뒷면원경).jpg,,2018-04-30
UR(서울특별시)-[역삼로]-하-1,3방향표지,205625.33,444775.47,/2006-07-25/NR47역삼로D/dsc00028.jpg,,,,,/2006-08-28/NR47D/NR-47역삼로-하-17.jpg,,2018-04-30
UR(서울특별시)-[대흥로]-하-2,3방향표지,194475.36,449030.05,/2010-06-29/WRC0114대흥로D/10-대흥로 하8 근.jpg,,,,,/2010-06-29/WRC0114대흥로D/10-대흥로 하8 원.jpg,,2018-04-30
UR(서울특별시)-[역삼로]-상-2,3방향표지,205625.33,444775.47,/2006-07-25/NR47역삼로U/dsc00030.jpg,,,,,/2006-08-28/NR47U/NR-47역삼로-상-20.jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-상-8,3방향예고표지,212030.74,450263.22,/2008-09-25/WRC0125고덕동길U/상일동역1 후1.jpg,,,,,/2008-09-26/WRC0125고덕동길U/직업전문학교 사거리 예고표지(850) 원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-상-9,3방향예고표지,212430.18,450261.59,/2008-09-25/WRC0125고덕동길U/상일동역 후(근거리).jpg,,,,,/2008-09-25/WRC0125고덕동길U/상일동역 후(원거리).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-상-10,3방향표지,212661.33,450263.42,/2017-12-26/WRC0125고덕로U/3.gif,,,,,/2008-09-25/WRC0125고덕동길U/강동아파트 후(원거리).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-하-8,3방향예고표지,212870.84,450262.27,/2017-12-26/WRC0125고덕로D/5.gif,,,,,/2008-09-25/WRC0125고덕동길D/올림픽대로 후(원거리).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-하-9,3방향표지,212721.02,450263.76,/2017-12-26/WRC0125고덕로D/2.gif,,,,,/2008-09-25/WRC0125고덕동길D/강동아파트3 후(원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[고덕로]-상-1,3방향예고표지,213185,450260,/2017-12-26/WRC0125고덕로U/8.gif,,,,,/2006-08-28/WRC0125고덕동길U/고덕동길-213-원거리(1).jpg,,2018-04-30
WR(서울특별시 강동구)-[고덕로]-상-13,3방향예고표지,213430.5,450276.65,/2006-08-28/WRC0125고덕동길U/고덕동길-224-근거리.jpg,,,,,/2006-08-28/WRC0125고덕동길U/고덕동길-224-원거리.jpg,,2018-04-30
WR(서울특별시 중랑구)-[면목로40길]-상-8,3방향예고표지,207656.48,453021.43,/2006-09-08/WRC0107면목동길U/211상근.jpg,,,,,/2006-09-08/WRC0107면목동길U/211상원.jpg,,2018-04-30
WR(서울특별시 중랑구)-[사가정로]-상-9,2방향예고표지,208026.03,453115.01,/2006-09-08/WRC0107사가정길U/212상근.jpg,,,,,/2006-09-08/WRC0107사가정길U/212상원.jpg,,2018-04-30
WR(서울특별시 중랑구)-[면목천로]-하-7,2방향표지,207029.26,452878.55,/2006-09-08/WRC0107면목천길D/213하근(1).jpg,,,,,/2006-09-08/WRC0107면목천길D/213하근.jpg,,2018-04-30
WR(서울특별시 중랑구)-[공릉로]-상-1,3방향예고표지,206956.47,457164.01,/2006-09-08/WRC0107구묵동길U/216상근.jpg,,,,,/2006-09-08/WRC0107구묵동길U/216상원.jpg,,2018-04-30
WR(서울특별시 강동구)-[선사로]-상-7,1방향표지,210947.26,450295.8,/2006-08-28/WRC0125고덕동길U/고덕동길-153-근거리.jpg,,,,,/2006-08-28/WRC0125고덕동길U/고덕동길-153-원거리.jpg,,2018-04-30
WR(서울특별시 노원구)-[노원로]-하-2,2방향표지,205826.91,461428.49,/2008-03-10/WRC0111노원길D/6.16(7-후-근).jpg,,,,,/2008-03-10/WRC0111노원길D/6.16(7-후-원).jpg,,2018-04-30
WR(서울특별시 마포구)-[망원로]-상-1,3방향표지,191008.59,450454.44,/2010-05-18/WRC0114한가람길U/4-한가람길 상6 근.jpg,,,,,/2010-05-18/WRC0114한가람길U/4-한가람길 상6 원.jpg,,2018-04-30
WR(서울특별시 노원구)-[노원로]-상-29,2방향예고표지,205744.9,461677.1,/2006-08-07/WRC0111방학로U/6.16(29-근).jpg,,,,,/2006-08-07/WRC0111방학로U/6.16(29-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[노원로]-상-3,3방향표지,205843.78,461615.68,/2006-08-07/WRC0111노원길U/6.16(8-전-근).jpg,,,,,/2006-08-07/WRC0111노원길U/6.16(8-전-원).jpg,,2018-04-30
UR(서울특별시)-92[신월로]-하-44,3방향표지,185763.76,446084.78,,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-18-3.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-1,3방향예고표지,211365.5,449687.29,/2006-08-25/WRC0125상암길D/상암길-137-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-137-원거리.jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-하-2,3방향표지,203302.9,453791.23,/2006-10-19/WRC0106제기로D/16-2 제기로a.jpg,,,,,/2006-10-19/WRC0106제기로D/16-2 제기로a..jpg,,2018-04-30
UR(서울특별시)-88[화곡로]-상-115,2방향표지,187700.38,451359.23,/2006-10-19/URC010088U/올림픽-106-근거리.jpg,,,,,/2006-10-19/URC010088U/올림픽-106-원거리.jpg,,2018-04-30
WR(서울특별시 동대문구)-[제기로]-상-1,3방향표지,203302.9,453791.23,/2006-10-19/WRC0106제기로U/16-2 제기로b.jpg,,,,,/2006-10-19/WRC0106제기로U/16-2 제기로b..jpg,,2018-04-30
WR(서울특별시 종로구)-[상암로]-상-1,3방향표지,211174,449773,/2017-12-20/WRC0101상암로U/13.gif,,,,,/2006-08-25/WRC0125상암길U/상암길-139-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-3,2방향예고표지,211027.55,449854.41,/2006-08-25/WRC0125상암길D/상암길-156-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-156-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-4,2방향표지,210912.5,449937.86,/2006-08-25/WRC0125상암길D/상암길-157-전-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-157-전-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-상-6,2방향표지,210912.5,449937.86,/2006-08-25/WRC0125상암길U/상암길-157-후-근거리.jpg,,,,,/2006-08-25/WRC0125상암길U/상암길-157-후-원거리.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로18길]-상-3,2방향표지,189631.97,447769.37,,,,,,/2006-08-25/WRC0115이화길U/34.이화길-03-3.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-31,2방향표지,189396.35,448194.03,/2006-08-11/WRC0115목동동로U/10.목동동로-31-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-31-1.jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-상-22,3방향표지,189994.34,453039.94,/2010-04-13/WRC0114상암동길U/19-상암동길 상33 근.jpg,,,,,/2010-04-13/WRC0114상암동길U/19-상암동길 상33 원.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-32,3방향표지,189488.51,448233.85,/2006-08-11/WRC0115목동동로U/10.목동동로-32-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-32-1.jpg,,2018-04-30
UR(서울특별시)-92[남부순환로]-하-41,1방향표지,186043.4,445166.67,/2006-08-07/WRC0115남부순환로D/02.남부순환로-12-2.jpg,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-12-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[남부순환로]-하-20,1지명이정표지,186056.37,445125.46,/2006-08-07/WRC0115남부순환로D/02.남부순환로-13-2.jpg,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-13-1.jpg,,2018-04-30
WR(서울특별시 노원구)-[노원로]-하-3,3방향표지,205843.78,461615.68,/2006-08-07/WRC0111노원길D/6.16(8-후-근).jpg,,,,,/2006-08-07/WRC0111노원길D/6.16(8-후-원).jpg,,2018-04-30
WR(서울특별시 양천구)-[남부순환로]-하-21,3방향예고표지,186110.47,444977.83,/2006-08-07/WRC0115남부순환로D/02.남부순환로-14-2.jpg,,,,,/2006-08-07/WRC0115남부순환로D/02.남부순환로-14-1.jpg,,2018-04-30
UR(서울특별시)-[월드컵로]-하-7,3방향표지,191780.56,450662.82,/2010-05-18/WRC0114합정로D/7-합정로 하4 근-re.jpg,,,,,/2010-05-18/WRC0114합정로D/7-합정로 하4 원.jpg,,2018-04-30
WR(서울특별시 양천구)-[남부순환로]-상-19,3방향예고표지,186136.33,445040.77,/2006-08-07/WRC0115남부순환로U/02.남부순환로-15-2.jpg,,,,,/2006-08-07/WRC0115남부순환로U/02.남부순환로-15-1.jpg,,2018-04-30
WR(서울특별시 용산구)-[한남대로]-하-14,3방향표지,200475.51,448135,/2006-08-03/WRC0103한남로D/용산한남로0019(근).jpg,,,,,/2006-08-03/WRC0103한남로D/용산한남로0019(원).jpg,,2018-04-30
WR(서울특별시 용산구)-[한남대로]-상-12,2방향표지,200475.51,448135,/2006-08-03/WRC0103한남로U/용산한남로0027(근).jpg,,,,,/2006-08-03/WRC0103한남로U/용산한남로0027(원).jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-하-1,3방향표지,192953.54,450329.25,/2006-08-03/WRC0114서교로D/서교7근하.jpg,,,,,/2006-08-03/WRC0114서교로D/서교7원하.jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-상-1,3방향표지,192953.54,450329.25,/2006-08-03/WRC0114서교로U/서교7근상.jpg,,,,,/2006-08-03/WRC0114서교로U/서교7원상.jpg,,2018-04-30
WR(서울특별시 강북구)-[상암로]-상-1,3방향예고표지,212379.37,449301.32,/2006-08-25/WRC0109상암길U/상암길-181-근거리.jpg,,,,,/2006-08-25/WRC0109상암길U/상암길-181-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-2,3방향표지,211211.46,449753.6,/2017-12-20/WRC0125상암로D/14.gif,,,,,/2006-08-25/WRC0125상암길D/상암길-138-원거리.jpg,,2018-04-30
NR-48[공항대로]-하-130,2방향예고표지,183160.1,451060.37,/2010-11-03/NR48D/48-하-130.jpg,,,,,/2004-08-04/NR48D/NR-48-하-130.jpg,,2018-04-30
UR(서울특별시)-[방학로]-상-3,시/군계표지,201407.3,462209.35,/2018-01-15/URC0100방학로U/구경계표지-1.jpg,,,,,/2018-01-15/URC0100방학로U/구경계표지-2.jpg,,2018-04-30
WR(서울특별시 종로구)-[신반포로]-하-2,2방향표지,198757,444300,/2006-10-25/WRC0122신반포로D/신반포로14(하,근거리).jpg,,,,,,2018-04-30
WR(서울특별시 종로구)-[신반포로]-하-1,3방향예고표지,198703,444331,/2006-10-25/WRC0122신반포로D/신반포로11(근거리).jpg,,,,,/2006-10-25/WRC0122신반포로D/신반포로11(원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[신반포로]-상-2,2방향예고표지,198715,444257,/2006-10-25/WRC0122신반포로U/신반포로13(근거리).jpg,,,,,/2006-10-25/WRC0122신반포로U/신반포로13(원거리).jpg,,2018-04-30
WR(서울특별시 서초구)-[남부순환로]-하-3,3방향표지,198322.51,441542.22,/2006-10-26/WRC0122동작대로D/동작대로04(하,근거리).jpg,,,,,,2018-04-30
UR(서울특별시)-[대흥로]-상-2,3방향표지,194475.36,449030.05,/2010-06-29/WRC0114대흥로U/10-대흥로 상6 근.jpg,,,,,/2010-06-29/WRC0114대흥로U/10-대흥로 상6 원.jpg,,2018-04-30
WR(서울특별시 종로구)-[후암로]-하-1,2방향표지,197796,450130,/2006-07-24/WRC0103후암동길D/용산후암동길0007(근)_resize.jpg,,,,,/2006-07-24/WRC0103후암동길D/용산후암동길0007(원)_resize.jpg,,2018-04-30
WR(서울특별시 중랑구)-[공릉로]-상-1,3방향표지,206905.8,457246.35,/2006-09-08/WRC0107묵동구길U/217상근.jpg,,,,,/2006-09-08/WRC0107묵동구길U/217상원.jpg,,2018-04-30
WR(서울특별시 중랑구)-[공릉로]-상-2,3방향표지,206905.8,457246.35,/2006-09-08/WRC0107묵동구길U/217상근.jpg,,,,,/2006-09-08/WRC0107묵동구길U/217상원.jpg,,2018-04-30
UR(서울특별시)-[대흥로13길]-하-3,3방향예고표지,194539.28,449187.21,/2010-06-29/WRC0114대흥로D/9-대흥로 하7 근.jpg,,,,,/2010-06-29/WRC0114대흥로D/9-대흥로 하7 원.jpg,,2018-04-30
WR(서울특별시 강동구)-[구천면로]-하-5,3방향표지,211834.47,449468.16,/2006-08-25/WRC0125상암길D/상암길-167-전-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-167-전-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[구천면로]-상-7,3방향표지,211834.47,449468.16,/2006-08-25/WRC0125상암길U/상암길-167-후-근거리.jpg,,,,,/2006-08-25/WRC0125상암길U/상암길-167-후-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[구천면로]-상-8,3방향표지,211834.47,449468.16,/2006-08-25/WRC0125상암길U/상암길-167-후-근거리.jpg,,,,,/2006-08-25/WRC0125상암길U/상암길-167-후-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-상-9,3방향표지,213057.83,449377.37,/2006-08-25/WRC0125상암길U/상암길-175-전-근거리.jpg,,,,,/2006-08-25/WRC0125상암길U/상암길-175-전-원거리.jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-6,3방향표지,213057.83,449377.37,/2006-08-25/WRC0125상암길D/상암길-175-후-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-175-후-원거리(1).jpg,,2018-04-30
WR(서울특별시 강동구)-[상암로]-하-7,3방향표지,213057.83,449377.37,/2006-08-25/WRC0125상암길D/상암길-175-후-근거리.jpg,,,,,/2006-08-25/WRC0125상암길D/상암길-175-후-원거리(1).jpg,,2018-04-30
WR(서울특별시 서초구)-[동작대로]-상-7,3방향표지,198593.13,444194.1,/2006-10-25/WRC0122신반포로U/신반포로12(근거리).jpg,,,,,/2006-10-25/WRC0122신반포로U/신반포로12(원거리).jpg,,2018-04-30
UR(서울특별시)-[뚝섬로]-하-3,3방향예고표지,206206.25,448058.45,/2006-09-11/WRC0105뚝섬길D/뚝섬길-03-전면-근거리.jpg,,,,,/2006-09-11/WRC0105뚝섬길D/뚝섬길-03-전면-원거리.jpg,,2018-04-30
